what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1294207524460
locale,sysinfo,,,"en_AU",1294207524460
processors,sysinfo,,,"2",1294207524460
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1294207524460
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1294207524460
java.specification.name,sysinfo,,,"Java Platform API Specification",1294207524460
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1294207524460
java.specification.version,sysinfo,,,"1.6",1294207524460
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1294207524460
java.version,sysinfo,,,"1.6.0_22",1294207524460
java.vm.info,sysinfo,,,"mixed mode, sharing",1294207524460
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1294207524460
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1294207524460
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1294207524460
java.vm.specification.version,sysinfo,,,"1.0",1294207524460
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1294207524460
java.vm.version,sysinfo,,,"17.1-b03",1294207524460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294207534397
started,bundle,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms",1294207540069
started,bundle,com.android.ide.eclipse.adt,8.0.1.v201012062107-82219,"com.android.ide.eclipse.adt",1294207540100
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1294207540554
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1294207540554
error,log,,,"Unable to read C:\\AndroidManifest.xml: java.io.FileNotFoundException: C:\\AndroidManifest.xml (The system cannot find the file specified)",1294207550600
error,log,,,"Unable to read C:\\AndroidManifest.xml: java.io.FileNotFoundException: C:\\AndroidManifest.xml (The system cannot find the file specified)",1294207550600
error,log,,,"Unhandled event loop exception",1294207580537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294207597489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1294207597489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294207603614
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294207631160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294207633801
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1294207649019
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1294207649300
error,log,,,"New Project Wizard failed",1294207663878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294207779749
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1294207780155
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1294207780155
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1294207780155
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294207780186
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1294207780311
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1294207780515
opened,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1294207780702
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1294207780765
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1294207780811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1294207780936
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294207788030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208290948
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208300682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208409787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208414912
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1294208572187
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1294208572203
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1294208572312
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1294208574406
started,bundle,org.eclipse.wst.common.modulecore,1.2.3.v201008242000,"org.eclipse.wst.common.modulecore",1294208574469
started,bundle,org.eclipse.jst.j2ee.core,1.2.2.v201008120100,"org.eclipse.jst.j2ee.core",1294208574875
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1294208575109
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1294208575828
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1294208576062
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1294208576422
started,bundle,org.eclipse.jst.j2ee,1.1.402.v201009151730,"org.eclipse.jst.j2ee",1294208576812
started,bundle,org.eclipse.jst.jee.ui,1.0.302.v201009011600,"org.eclipse.jst.jee.ui",1294208576812
started,bundle,org.eclipse.jst.j2ee.ui,1.1.402.v201009080200,"org.eclipse.jst.j2ee.ui",1294208577031
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.402.v201009081300,"org.eclipse.jst.j2ee.navigator.ui",1294208577031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208578125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1294208578172
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1294208580703
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1294208581203
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: ActivityClassifier",1294208581765
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208584984
started,bundle,com.google.gdt.eclipse.maven,1.4.2.v201012211742,"com.google.gdt.eclipse.maven",1294208588609
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1294208604452
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.DeviceView",1294208604514
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1294208604639
opened,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.ThreadView",1294208604686
activated,perspective,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.Perspective",1294208604733
activated,view,com.android.ide.eclipse.ddms,8.0.1.v201012062107-82219,"com.android.ide.eclipse.ddms.views.LogCatView",1294208604780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1294208604811
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1294208604811
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1294208631826
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1294208638404
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1294208638404
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1294208645544
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208648263
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1294208650434
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1294208650450
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1294208650544
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1294208650559
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1294208651544
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1294208656356
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1294208660387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208660481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208666231
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1294208683183
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208683355
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1294208683746
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1294208684058
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208684089
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1294208684136
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1294208684371
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208691011
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208698479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208704104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1294208704151
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208712838
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1294208730869
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208766680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208766805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208767649
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1294208767696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208768039
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208779351
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208779367
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208780445
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208780539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208791195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208791320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208795913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208796038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208804710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208804850
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1294208816225
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208820272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208822068
started,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1294208839552
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1294208847193
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1294208885550
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208891894
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1294208891925
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208894316
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208894409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208900300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208900425
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208902628
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208902878
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208902987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208905534
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208905597
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1294208909581
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1294208909612
started,bundle,org.eclipse.jst.jee,1.0.301.v201007151900,"org.eclipse.jst.jee",1294208909737
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1294208909784
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1294208909831
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208944642
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208944876
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208944970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208961782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208962001
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208965219
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208965469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208970344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208970548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1294208973688
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208979282
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208979532
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208979626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208981938
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208982032
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1294208984313
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208986642
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208986860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208989642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294208989751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1294208994157
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294208999095
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208999298
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294208999407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209005126
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209005204
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1294209008017
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209010392
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209010642
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209010736
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209013017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209013126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1294209015173
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209018267
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1294209019986
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209025486
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209025595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209049830
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209050111
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209053377
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209058174
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1294209066877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209070924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209071158
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1294209076111
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1294209078518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209081049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209103674
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209103690
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209108831
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1294209109346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209116315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209119518
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209126721
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209126878
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209130659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209130753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1294209136503
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209140253
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209141112
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209141206
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209144347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209144425
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209145690
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209145894
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209145972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209148081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209148612
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209149144
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209149347
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209149441
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209151347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209151441
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209152284
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209152487
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209152581
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209154284
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209154362
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209155566
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209156487
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209156581
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209159425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209160081
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1294209161128
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209161300
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294209161409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209163722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294209163816
